ID;Nome;Localidade;Profissao
16682280;Justina Ramires;Viseu    S. Pedro do Sul    Bordonhos    603    515;Educador social
27710642;Maitê Pestana;Bragança    Mirandela    Cedães    455    2 534;Pedreiro
15830128;Salomé Bivar;Porto    Marco de Canaveses    Rio de Galinhas    1 841     178;Personal trainer
14900745;Greta Dias;Açores    Ponta Delgada    Relva    2 703     1 098;Advogado
19185593;Olivier Cardim;Madeira    Machico    Machico    11 947     1 741;Designer gráfico
31905577;Natália Costa;Viana do castelo    Arcos de Valdevez    Jolda (S. Paio)    421    176;Comercial / vendedor
17368741;Dinora Mederos;Bragança    Mirandela    Torre de D. Chama    1 386     2 765;Dentista
11334003;Salomé Inácio;Guarda    Almeida    Leomil    134    1 462;Músico
86307737;Emília Avelar;Setúbal    Alcácer do Sal    Torrão    2 758     37 276;Segurança privado
44922010;Yolanda Góis;Bragança    Mogadouro    Brunhoso    277    2 076;Barman
25880834;Ana Olivera;Setúbal    Barreiro    Verderena    11 514     94;Gestor
41327528;Maura Bicudo;Braga    Barcelos    Alvito (S. Martinho)    379    120;Músico
17141702;Cibelli Remígio;Bragança    Miranda do Douro    Miranda do Douro    2 127     3 748;Técnico administrativo
15603759;Adelina Resende;Vila Real    Peso da Régua    Covelinhas    269    431;Engenheiro civil
38536830;Rosário Carvalhosa;Porto    Penafiel    Marecos    1 062     419;Especialista em cibersegurança
73670759;Gil Vila-Chã;Viana do castelo    Arcos de Valdevez    Soajo    1 159     5 859;Técnico ambiental
13993036;Paloma Castilhos;Braga    Vieira do Minho Ventosa    408    338;Gestor de produto
28502580;Adriana Varanda;Vila Real    Chaves    Nogueira da Montanha    693    1 692;Pintor
97071193;Romualdo Monjardim;Porto    Marco de Canaveses    S. Nicolau    491    85;Explicador / tutor
25913060;Alana Cisneiros;Açores    Praia da Vitória    Lajes    3 753     1 115;Professor
49289071;Vilmar Casado;Santarem    Cartaxo        Valada    903    4 134;Administrador de sistemas
11531473;Delfina Pimenta;Lisboa    Mafra    Igreja Nova    2 280     2 562;Especialista em inteligência artificial
47045943;Cássia Novais;Braga    Braga    Panoias    1 630     115;Pescador
10122724;Nicolas Martínez;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Moure    259    115;Canalizador
59253107;Anabela Simão;Guarda    Fornos de Algodres    Muxagata    248    1 014;Guia turístico
87646594;Nivaldo Pamplona;Lisboa    Sobral de Monte Agraço    Sobral de Monte Agraço    2 937     867;Gestor de e-commerce
28020225;Wilton Carvalhais;Viseu    Lamego    Lamego (Almacave)    7 739     1 061;Dentista
52084846;Timóteo Nolasco;Beja    Odemira    S. Martinho das Amoreiras    1 199     14 297;Engenheiro agrónomo
12633982;Filomena Gaspar;Vila Real    Valpaços    Algeriz    730    1 899;Gestor de marketing
88168595;Maísa Gabeira;Madeira    Ponta do Sol    Canhas    3 214     1 330;Personal trainer
95707177;Plácida Guerreiro;Leiria    Óbidos    Amoreira    985    1 939;Polícia
21339119;Katia Delgado;Viana do castelo    Caminha    Arga de S. João    72    1 304;Personal trainer
11426969;Egídio Cangueiro;Viseu    S. Pedro do Sul    Sul    1 409     4 748;Gestor de transportes
99809926;Brenda Neres;Guarda    Figueira de Castelo Rodrigo    Quintã de Pêro Martins    206    1 552;Especialista em marketing digital
56094307;Estela Talhão;Açores    Ponta Delgada    Sta. Bárbara    880    871;Especialista em marketing digital
28028000;Ercília Arantes;Açores    Calheta (Açores)    Norte Pequeno    261    1 159;Rececionista de hotel
16632468;Adélia Porciúncula;Viseu    Resende    S. Martinho de Mouros    1 738     1 467;Professor
32667343;Calvin Malta;Açores    Angra do Heroísmo    Cinco Ribeiras    684    1 138;Gestor de e-commerce
75253202;Daniel Linares;Braga    Barcelos    Aldreu    855    358;Pedreiro
58868065;Camila Amaral;Porto    Amarante    Freixo de Cima    2 196     272;Polícia
19283796;Estrela Saloio;Beja    Vidigueira    Vidigueira    2 973     2 762;Jornalista
32169024;Pamela Malafaia;Faro    Lagoa (Algarve)    Ferragudo    1 866     537;Estafeta
87971144;Estrela Holanda;Guarda    Pinhel    Alverca da Beira    495    795;Gestor de produto
13085490;Ivete Alcântara;Vila Real    Valpaços    Canaveses    303    1 266;Tradutor
17966049;Michael Poças;Aveiro    Albergaria-a-Velha    Frossos    964    795;Contabilista
98180334;Veloso Mainha;Porto    Baião    Ribadouro    410    307;Pedreiro
50543757;Venceslau Nóbrega;Viana do castelo    Monção    Parada    112    176;Dentista
16640656;Rômulo Lustosa;Viseu    Tondela    Tourigo    571    890;Professor
13728884;Jessé Quintanilla;Viseu    Vouzela    Cambra    1 366     2 539;Especialista em cibersegurança
15627468;Alma Pardo;Bragança    Carrazeda de Ansiães    Seixo de Ansiães    367    2 210;Influenciador digital
52188940;Venâncio Portela;Castelo Branco    Oleiros    Isna    304    2 758;Eletricista
10588336;Rubina Estrela;Bragança    Bragança    Castrelos    186    1 976;Técnico ambiental
18644186;Nabal Pino;Santarem    Alcanena    Moitas Venda    1 005     670;Estafeta
18818292;Joyce Pimentel;Leiria    Ansião    Lagarteira    566    776;Músico
42460971;Jonata Avellar;Santarem    Tomar    Junceira    833    1 302;Assistente dentário
10164340;Osvaldo Quintero;Aveiro    Aveiro    Eirol    781    440;Engenheiro químico
28372375;Carol Pimentel;Santarem    Cartaxo        Pontével    4 399     2 939;Empregado de mesa
25931543;Isolda Resende;Castelo Branco    Castelo Branco    Salgueiro do Campo    965    3 041;Biólogo
20317077;Regina Covinha;Aveiro    Anadia    Vilarinho do Bairro    3 224     2 545;Explicador / tutor
39885848;Susete Brião;Coimbra    Oliveira do Hospital    Seixo da Beira    1 722     3 448;Veterinário
60752358;Brenda Barbalho;Guarda    Gouveia    Gouveia (S. Pedro)    2 314     2 814;Enfermeiro
49120400;Quitéria Medina;Leiria    Figueiró dos Vinhos    Campelo    359    5 155;Auditor
56393479;Acúrcio Secadura;Aveiro    Ílhavo    Gafanha da Nazaré    14 021     1 565;Guia turístico
12984229;Lucinda Rebello;Faro    Olhão    Pechão    3 033     2 031;Gestor de transportes
14326459;Flávio Malheiros;Vila Real    Mondim de Basto    Ermelo    712    4 036;Carpinteiro
56508122;Perceu Arouca;Leiria    Leiria    Carreira    1 337     539;Educador social
17816242;Isilda Malho;Viseu    Armamar    Sta. Cruz    231    697;Engenheiro químico
67466389;Baltasar Caneira;Porto    Vila do Conde    Outeiro Maior    378    309;Engenheiro informático
28109032;Pablo Maltez;Leiria    Leiria    Carvide    2 913     1 731;Guarda prisional
31144092;Venceslau Silveira;Viseu    S. Pedro do Sul    Bordonhos    603    515;Engenheiro civil
58722061;Romualdo Ventura;Madeira    Calheta (Madeira)    Fajã da Ovelha    1 016     2 400;Dentista
32389679;Lourival Ornellas;Porto    Amarante    Fridão    845    620;Técnico ambiental
45265328;Filomena Quadros;Santarem    Sardoal    Santiago de Montalegre    316    1 697;Técnico de análises clínicas
11346565;Frederico Sant'Anna;Viana do castelo    Valença    Taião    152    868;Economista
17688177;Mara Amado;Viseu    Castro Daire    Mamouros    675    895;Auditor
27125544;Clementino Sarmento;Madeira    Funchal    Imaculado Coração de Maria    6 951     135;Auditor
18910215;Natércia Belém;Bragança    Macedo de Cavaleiros    Peredo    366    2 191;Contabilista
22015598;Edite Pessoa;Viseu    Castro Daire    Gafanhão    177    776;Cabeleireiro
63127600;Mónica Cerqueira;Leiria    Leiria    Azoia    2 269     1 243;Consultor financeiro
26147293;Conceição Colaço;Bragança    Mogadouro    Peredo da Bemposta    258    1 805;Relações públicas
55274582;Cláudia Farinha;Guarda    Sabugal    Badamalos    99    1 339;Engenheiro agrónomo
58636325;Hildegarda Villas Boas;Guarda    Guarda    Vila Soeiro    58    531;Administrador de sistemas
20942789;Levi Landim;Braga    Vila Nova de Famalicão    Bente    959    130;Auxiliar de ação direta
45410126;Nair Valério;Braga    Amares    Bouro (Sta. Marta)    565    961;Esteticista
35949324;Lígia Anjos;Açores    Madalena    Criação Velha    818    1 639;Rececionista de hotel
81718784;Sofia Cavaco;Açores    Angra do Heroísmo    Sta. Bárbara    1 366     1 643;Professor
42978649;Miriam Lencastre;Porto    Marco de Canaveses    Sande    2 009     785;Funcionário público
11147538;Constança Azeredo;Castelo Branco    Fundão    Souto da Casa    988    2 913;Guia turístico
14906359;Adelino Saloio;Viana do castelo    Ponte da Barca    Paço Vedro de Magalhães    860    255;Piloto
61088357;Firmina Keil;Aveiro    Arouca    Arouca    3 098     511;Pedreiro
63013287;Tristão Pais;Guarda    Guarda    Videmonte    552    4 957;Analista de dados
19808114;Teófilo Caparica;Beja    Ourique    Sta. Luzia    393    3 489;Babysitter
34920953;Gustavo Castelão;Braga    Celorico de Basto    Vale de Bouro    812    708;Serralheiro
15615897;Olavo Freitas;Leiria    Castanheira de Pera    Coentral    154    1 681;Influenciador digital
46342414;Ariela Loureiro;Viana do castelo    Caminha    Arga de S. João    72    1 304;Consultor financeiro
70730487;Elda Perdigão;Lisboa    Mafra    Milharado    5 251     2 080;Educador de infância
10970882;Vitorino Ulhoa;Viseu    Vila Nova de Paiva    Vila Cova à Coelheira    1 317     3 217;Explicador / tutor
22201872;Aarão Forte;Porto    Marco de Canaveses    Soalhães    3 817     2 340;Gestor de marketing
86152467;Vera Guimarães;Braga    Barcelos    Gueral    417    205;Técnico de manutenção
58488168;António Leiria;Braga    Vila Verde    Oleiros    1 106     374;Programador / Desenvolvedor de software
15364328;Viviana Monforte;Viseu    Cinfães    Alhões    284    1 066;Especialista em marketing digital
29484292;Elton Torcato;Bragança    Mirandela    Bouça    356    1 357;Personal trainer
42111359;Cornélio Quinterno;Vila Real    Chaves    Vidago    1 186     640;Músico
25938037;Honório Cangueiro;Viseu    Armamar    Armamar    1 222     788;Educador social
18093189;Núria Açores;Viseu    Lamego    Parada do Bispo    200    200;Barman
25521557;Maísa Hipólito;Évora    Vendas Novas    Campinho    917    4 711;Empreendedor
30839175;Leocádia Correia;Setúbal    Grândola    Carvalhal    1 600     5 600;Cuidador de idosos
23235424;Baltasar Madeira;Bragança    Mirandela    Mascarenhas    670    2 807;Influenciador digital
26723067;Sabina Brum;Coimbra    Soure    Granja do Ulmeiro    1 669     668;Educador social
19643179;Hilton Ornelas;Évora    Portel    Portel    2 825     15 640;Engenheiro informático
22416486;Valentina Custódio;Aveiro    Águeda    Lamas do Vouga    760    376;Animador turístico
63890372;Dalva Goulart;Castelo Branco    Penamacôr    Aldeia do Bispo    748    651;Assistente social
16636963;José Beiriz;Aveiro    Vale de Cambra    Cepelos    1 587     1 927;Técnico administrativo
27759906;Evelina Prates;Porto    Maia    Gueifães    11 532     298;Pintor
28737712;Andreia Brum;Porto    Amarante    Fregim    2 507     847;Cabeleireiro
16337966;Nataniel Laranjeira;Açores    Ponta Delgada    Capelas    3 759     1 684;Administrador de sistemas
10554233;Luzia Mattos;Leiria    Caldas da Rainha    Foz do Arelho    1 223     995;Web designer
79468649;Dinarte Lousada;Évora    Vila Viçosa    Vila Viçosa (S. Bartolomeu)    1 078     21;Influenciador digital
31152656;Romana Leitão;Vila Real    Alijó    Sta. Eugénia    411    779;Gestor de projetos IT
43211323;Rômulo Pires;Leiria    Alvaiázere    Alvaiázere    1 818     3 232;Eletricista
58295931;Wilson Barros;Madeira    Ponta do Sol    Canhas    3 214     1 330;Especialista em cibersegurança
44158192;Silvino Barros;Aveiro    Anadia    Moita    2 733     3 399;Esteticista
15234699;Dúlio Sotomayor;Vila Real    Sta. Marta de Penaguião    Lobrigos (S. João Baptista)    1 449     657;Rececionista de hotel
24385844;Luisa Urias;Guarda    Seia    Sazes da Beira    341    639;Analista de investimentos
15840842;Estevão Hollanda;Braga    Fafe    Revelhe    820    492;Farmacêutico
16077674;Felismina Iglesias;Açores    Ponta Delgada    Pilar da Bretanha    (*)     (*);Animador turístico
88102064;Salvador Couto;Castelo Branco    Castelo Branco    Escalos de Baixo    946    4 602;Contabilista
28119763;Sidónio Arruda;Castelo Branco    Sertã    Troviscal    1 134     5 406;Engenheiro informático
98965273;Abílio Goulart;Guarda    Gouveia    Cativelos    873    709;Estafeta
18577030;Donaldo Nobre;Coimbra    Tábua    Pinheiro de Coja    372    1 232;Educador de infância
19800255;Abílio Cisneiros;Viana do castelo    Viana do Castelo    Carvoeiro    1 239     1 192;Canalizador
21160042;Custódio Caparica;Braga    Fafe    Cepães    1 590     383;Jornalista
33467995;Aquiles Rico;Madeira    Ribeira Brava    Serra de Água    1 317     2 470;Especialista em marketing digital
69247719;Rosário Porto;Santarem    Santarem    Alcanede    5 048     10 618;Funcionário público
80337560;Liliana Garcez;Guarda    Figueira de Castelo Rodrigo    Almofala    250    2 986;Especialista em inteligência artificial
56957033;Fabrício Vianna;Bragança    Macedo de Cavaleiros    Olmos    247    1 867;Jornalista
24820078;Lisandra Costa;Porto    Amarante    Mancelos    3 504     1 201;Operador de máquinas
29164706;Nataniel Malafaia;Lisboa    Mafra    Cheleiros    1 365     1 153;Pintor
55944731;Nara Porciúncula;Guarda    Gouveia    Vila Cortês da Serra    312    1 001;Designer gráfico
95418623;Adelinda Rebello;Lisboa    Alenquer    Aldeia Gavinha    1 173     822;Influenciador digital
32050861;Helga Cipriano;Viana do castelo    Arcos de Valdevez    Padreiro (Salvador)    302    296;Militar
21592342;Victor Pessoa;Braga    Vila Nova de Famalicão    Delães    3 761     230;Personal trainer
74111959;Sílvio Teixeira;Guarda    Aguiar da Beira    Carapito    511    1 545;Assistente dentário
35401784;Urraca Teles;Aveiro    Estarreja    Canelas    1 486     1 015;Jornalista
20627280;Nadir Lameira;Viseu    Viseu    Vil de Souto    710    811;Nutricionista
11771365;Abel Meira;Braga    Guimarães    Oleiros    510    322;Especialista em cibersegurança
49195004;Nina Quirino;Bragança    Bragança    Milhão    205    2 821;Gestor de projetos IT
16859494;Jaime Travassos;Braga    Guimarães    Creixomil    9 393     292;Estafeta
23826395;Camilo Noronha;Bragança    Mogadouro    Penas Roias    459    3 304;Contabilista
36214374;Angelina Goulart;Vila Real    Chaves    Samaiões    1 353     866;Canalizador
55703651;Adrião Braz;Aveiro    Oliveira de Azemeis    Ul    2 832     498;Veterinário
90124137;Carmelinda Dourado;Castelo Branco    Idanha-a-Nova    S. Miguel de Acha    702    4 124;Engenheiro eletrotécnico
76088817;Thays/Taís Bencatel;Aveiro    Aveiro    Esgueira    12 262     1 772;Barman
12838079;Alva Carlos;Leiria    Caldas da Rainha    Alvorninha    3 123     3 762;Pescador
46210497;Ivone Paredes;Faro    Portimão    Alvor    4 977     1 525;Estafeta
40057912;Fábio Nazário;Leiria    Pedrogão Grande    Vila Facaia    702    1 732;Fotógrafo
18660127;Elias Bentes;Braga    Guimarães    Candoso (S. Martinho)    1 601     310;Administrador de sistemas
23085633;Ramiro Curvelo;Braga    Braga    Ferreiros    6 857     327;Cozinheiro / chef
15575674;Natálio Souza;Santarem    Mação    Mação    2 276     6 726;Assistente social
16292118;Luis Inácio;Lisboa    Loures    Camarate    18 822     517;Empregado de mesa
93102304;Eunice Barrocas;Viana do castelo    Vila Nova de Cerveira    Nogueira    242    244;Esteticista
30581654;Aldara Noite;Viana do castelo    Arcos de Valdevez    Sistelo    341    2 683;Gestor de produto
98497297;Flávia Mantas;Santarem    Alcanena    Bugalhos    1 172     1 639;Engenheiro eletrotécnico
60993585;Maximiliano Orriça;Bragança    Bragança    Pinela    244    2 184;Fisioterapeuta
21397052;Roberta Valle;Porto    Paços de Ferreira    Freamunde    7 452     468;Engenheiro químico
81593269;Américo Urias;Guarda    Trancoso    Vale do Seixo    171    724;Serralheiro
41042534;Dúlio Mafra;Viseu    Resende    Freigil    480    456;Piloto
39699591;Anabela Vieira;Porto    Amarante    Telões    4 535     1 386;Comercial / vendedor
11192744;Marlene Guedes;Évora    Reguengos de Monsaraz    Campinho    917    4 711;Engenheiro informático
24249974;Elen Milheirão;Açores    Lagoa (Açores)    Água de Pau    3 122     1 743;Animador turístico
57476855;Adelaide Porciúncula;Castelo Branco    Covilhã    Casegas    701    4 259;Segurança privado
10972448;Ferdinanda Remígio;Lisboa    Sintra    Terrugem    4 617     2 331;Programador / Desenvolvedor de software
33532364;Estrela Viveiros;Santarem    Abrantes    Aldeia do Mato    560    3 140;Gestor de marketing
12193954;Angelina Castello;Vila Real    Sabrosa    Parada de Pinhão    347    545;Influenciador digital
31163219;Durval Covelhã;Faro    Aljezur    Martim Longo    1 384     13 414;Auxiliar de ação direta
80495182;Evelise Albuquerque;Leiria    Bombarral    Vale Covo    1 193     1 196;Designer gráfico
18358305;Valéria Paixão;Braga    Braga    Guisande    453    238;Escritor
61494384;Hélder Vilar;Coimbra    Lousã    Lousã    10 395     5 739;Especialista em cibersegurança
71162352;Guido Vides;Braga    Vila Nova de Famalicão    Lagoa    890    295;Tradutor
67511501;Lucinda Vianna;Guarda    Guarda    Pousada    179    1 300;Influenciador digital
83240307;Anaísa Tigre;Beja    Almodôvar    Rosário    606    6 070;Segurança privado
22360776;Dóris Cruz;Braga    Braga    Morreira    796    352;Segurança privado
63362014;Guida Montenegro;Guarda    Gouveia    Rio Torto    527    939;Engenheiro agrónomo
31889327;Márcia Carreira;Madeira    Sta. Cruz    Sta. Cruz    6 070     2 810;Pedreiro
13169756;Albina Canário;Porto    Matosinhos    Lavra    9 408     1 060;Técnico de recursos humanos
61036852;Josefa Farias;Viseu    Penalva do Castelo    Germil    445    541;Empreendedor
58888715;Lino Açores;Bragança    Vimioso    Algoso    279    3 692;Eletricista
50419597;Aníbal Simão;Viana do castelo    Viana do Castelo    Alvarães    2 691     1 024;Pintor
10471370;Cássia Lucas;Évora    Portel    Alqueva    449    7 920;Administrador de sistemas
21309719;Nicole Espartero;Viana do castelo    Arcos de Valdevez    Gondoriz    1 109     3 622;Técnico de análises clínicas
25376401;Arlindo Feijó;Braga    Amares    Figueiredo    1 040     322;Comercial / vendedor
83443590;Luana Tomé;Porto    Paredes    Duas Igrejas    3 843     410;Engenheiro químico
16726095;Assunção Mantas;Viseu    Viseu    Santos Evos    1 642     1 243;Personal trainer
14835929;Florinda Teixeira;Bragança    Bragança    Espinhosela    305    3 596;Militar
72594846;Soraia Caeiro;Braga    Guimarães    Sande (S. Martinho)    2 880     342;Rececionista de hotel
80115148;Clóvis Noronha;Guarda    Vila Nova de Foz Côa    Custóias    278    889;Especialista em inteligência artificial
25228337;Odete Lousada;Guarda    Sabugal    Rebolosa    205    1 112;Pedreiro
16921721;Silvino Colaço;Viana do castelo    Viana do Castelo    Nogueira    894    1 075;Cozinheiro / chef
47011238;Ataliba Carrasqueira;Viseu    Carregal do Sal    Beijós    1 217     1 255;Canalizador
45132057;Ubiratã Sousa do Prado;Beja    Odemira    Vila Nova de Milfontes    4 258     7 588;Engenheiro eletrotécnico
85072074;Dana Lameira;Bragança    Mirandela    Vila Boa    118    933;Contabilista
29263979;Tadeu Couto;Setúbal    Alcácer do Sal    Alcácer do Sal (Santiago)    4 850     28 298;Cuidador de idosos
64365028;Cláudio Arantes;Braga    Barcelos    Martim    2 411     484;Engenheiro mecânico
98148666;Isaías Távora;Lisboa    Amadora    Brandoa    15 647     239;Técnico ambiental
29574785;Donaldo Veríssimo;Guarda    Vila Nova de Foz Côa    Almendra    457    5 451;Jornalista
12664999;Orfeu Mattozo;Vila Real    Vila Pouca de Aguiar    Alfarela de Jales    447    1 357;Cientista de dados
10493829;Consuela Inácio;Braga    Guimarães    Tabuadelo    1 723     341;Professor
90788147;Ania Magalhães;Guarda    Fornos de Algodres    Matança    312    1 377;Farmacêutico
93065925;Adalberto Taveira;Viseu    Sernancelhe    Chavães    372    994;Comercial / vendedor
97484500;Camila Neves;Coimbra    Penela    Podentes    584    1 722;Gestor
23552373;Geraldino Ataíde;Coimbra    Coimbra    Torre de Vilela    1 146     444;Programador / Desenvolvedor de software
13650634;Douglas Varão;Guarda    Fornos de Algodres    Infias    280    274;Programador / Desenvolvedor de software
50187126;Jussara Lopes;Évora    Arraiolos    Sta. Justa    226    4 290;Escritor
13145868;Aquiles Bentes;Bragança    Moncorvo    Cardanha    276    1 551;Administrador de sistemas
82689726;Fernanda Loureiro;Setúbal    Santiago do Cacém    S. Domingos    1 024     12 415;Eletricista
45902876;Tiago Martins;Guarda    Mêda    Longroiva    416    4 122;Engenheiro industrial
34865094;Bernarda Lobato;Setúbal    Alcácer do Sal    Torrão    2 758     37 276;Médico
34878875;Wilker Covelhã;Viseu    Sernancelhe    Ferreirim    562    1 030;Personal trainer
34142220;Natálio Almada;Viseu    Resende    Resende    2 873     1 199;Eletricista
78738949;Laura Damascena;Vila Real    Alijó    Cotas    273    1 538;Tradutor
10921323;Regina Galindo;Guarda    Mêda    Barreira    246    2 546;Canalizador
16357014;Narciso Amado;Porto    Penafiel    Rans    1 652     511;Tradutor
33585873;Bartolomeu Bezerra;Leiria    Caldas da Rainha    Coto    1 135     550;Pescador
27129903;Fernanda Ataíde;Braga    Vila Nova de Famalicão    Nine    2 735     396;Técnico de análises clínicas
13747384;Volney Simões;Guarda    Guarda    Panóias de Cima    573    1 265;Engenheiro industrial
49621572;Belinda Quintas;Viseu    Armamar    S. Romão    233    297;Esteticista
13295086;Angelina Godinho;Viana do castelo    Ponte de Lima    Cepões    586    389;Animador turístico
18631864;Amândio Rebotim;Braga    Braga    Este (S. Pedro)    1 806     409;Operador de máquinas
22642501;Olímpio Monte;Açores    Ribeira Grande    Ribeirinha    2 124     1 775;Empregado de mesa
66783807;Sidónio Lira;Évora    Mourão    Granja    746    9 247;Fisioterapeuta
46397210;Olivier Carvalhosa;Santarem    Rio Maior    Rio Maior    11 532     8 294;Empreendedor
15386590;Herculano Madeira;Guarda    Trancoso    Moimentinha    233    653;Bombeiro
76882851;Neli Camilo;Guarda    Sabugal    Vilar Maior    168    2 482;Médico
12374627;Herodes Negreiros;Braga    Vila Verde    Escariz (S. Mamede)    395    327;Gestor de transportes
61076827;Dalila Cavadas;Coimbra    Figueira da Foz    Paião    2 404     2 038;Advogado
16841786;Raquel Minho;Coimbra    Condeixa-a-Nova    Sebal    1 793     1 668;Consultor financeiro
10120200;Elias Mora;Setúbal    Setúbal    Sado    5 457     1 690;Assistente social
24503314;Filipa Canejo;Castelo Branco    Covilhã    Paul    1 816     2 150;Engenheiro industrial
90389756;Hercília Nolasco;Évora    Reguengos de Monsaraz    Reguengos de Monsaraz    7 070     10 155;Esteticista
58138705;Marcela Damasceno;Viseu    Viseu    Ribafeita    1 461     1 859;Auxiliar de ação direta
22907401;Timóteo Tabosa;Braga    Celorico de Basto    Corgo    324    291;Dentista
13482013;Lourenço Modesto;Açores    Angra do Heroísmo    Sta. Bárbara    1 366     1 643;Especialista em inteligência artificial
25850411;Constança Bairros;Aveiro    Arouca    Tropeço    1 297     940;Engenheiro químico
12443358;Hélia Gomes;Vila Real    Montalegre    Outeiro    203    5 158;Freelancer
79554712;Jessica Brito;Açores    Ponta Delgada    Rosto do Cão (Livramento)    3 489     557;Engenheiro industrial
18835607;Clélia Cesário;Viana do castelo    Vila Nova de Cerveira    Nogueira    242    244;Engenheiro civil
35193316;Cíntia Dantas;Vila Real    Vila Pouca de Aguiar    Vreia de Bornes    794    1 757;Engenheiro mecânico
29298323;Ludovico Boga;Braga    Vila Verde    Oleiros    1 106     374;Veterinário
41502701;Jó Rangel;Leiria    Leiria    Carreira    1 337     539;Cientista de dados
99911520;Núria Granjeiro;Aveiro    Arouca    Arouca    3 098     511;Professor
42497428;Magda Estrada;Castelo Branco    Idanha-a-Nova    Toulões    318    3 676;Enfermeiro
63967765;Rudolfo Guerreiro;Braga    Guimarães    Selho (S. Lourenço)    1 841     198;Consultor financeiro
61469721;Diego Belém;Leiria    Alcobaça    Bárrio    1 707     1 515;Nutricionista
27002598;Albertina Jácome;Porto    Paços de Ferreira    Seroa    3 661     605;Engenheiro eletrotécnico
22703303;Firmino Pequeno;Porto    Vila do Conde    Vila do Conde    25 731     688;Canalizador
23307661;Luana Vilaça;Vila Real    Alijó    Vilarinho de Cotas    166    381;Consultor financeiro
25842504;Romualdo Lancastre;Santarem    Cartaxo        Lapa    1 205     628;Gestor de marketing
43094871;Perceu Chaves;Leiria    Pombal    Albergaria dos Doze    1 745     2 284;Maquinista
27510439;Adosindo Nascimento;Viana do castelo    Vila Nova de Cerveira    Campos    1 248     501;Jornalista
24206570;Calvino Pedro;Évora    Évora    S. Miguel de Machede    983    8 153;Babysitter
44535612;Olga Avelar;Aveiro    Ílhavo    Gafanha da Encarnação    4 907     1 171;Auxiliar de ação direta
93519691;Eunice Matoso;Coimbra    Penela    Espinhal    895    2 939;Contabilista
26952459;Cátia Padilha;Viana do castelo    Arcos de Valdevez    Eiras    320    361;Piloto
17637234;Leonardo Severo;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Monsul    806    339;Jornalista
31110834;Laurentina Póvoas;Viana do castelo    Ponte de Lima    Beiral do Lima    767    558;Diretor de hotel
12368256;Jacob Mata;Porto    Amarante    Aboim    652    508;Polícia
36059383;Amável Reino;Aveiro    Vagos    Fonte de Angeão    1 245     955;Educador social
83167507;Lisandra Borja;Vila Real    Alijó    Casal de Loivos    198    355;Educador de infância
44224892;Assunção Barra;Lisboa    Lisboa    Encarnação    3 182     15;Fisioterapeuta
52384702;Margarida Quinterno;Coimbra    Arganil    Vila Cova de Alva    533    1 279;Engenheiro industrial
58770268;Ivone Carvalhais;Viana do castelo    Vila Nova de Cerveira    Reboreda    678    621;Guarda prisional
23453009;Elen Miguel;Vila Real    Mondim de Basto    Atei    1 421     2 431;Designer gráfico
14007297;Nélson Ribeiro;Leiria    Óbidos    Olho Marinho    1 258     1 832;Web designer
60736823;Ricardina Regodeiro;Vila Real    Vila Real    Quinta    148    419;Técnico de análises clínicas
81721666;Telmo Castanho;Lisboa    Odivelas    Famões    9 008     469;Canalizador
25179467;Anastácio Regalado;Braga    Vila Nova de Famalicão    Sezures    619    226;Designer gráfico
15137454;Maitê Soeiro;Vila Real    Valpaços    Sta. Valha    551    2 690;Professor
17358769;Romana Farinha;Guarda    Gouveia    Vinhó    624    671;Comercial / vendedor
13034656;Aparecida Rego;Bragança    Carrazeda de Ansiães    Beira Grande    194    1 698;Gestor de e-commerce
66109583;Jocelina Guilheiro;Coimbra    Coimbra    Botão    1 683     1 652;Consultor financeiro
14284126;Verónica Correia;Lisboa    Torres Vedras    Ramalhal    3 052     3 690;Investigador
11181812;Wilma Rêgo;Açores    Lagoa (Açores)    Lagoa (Nª Sra do Rosário)    5 401     621;Professor
87615717;Lourenço Alcântara;Castelo Branco    Fundão    Castelo Novo    439    4 091;Programador / Desenvolvedor de software
45797520;Fabiano Cambezes;Braga    Esposende    Belinho    2 146     737;Maquinista
11854818;Ricardino Saloio;Viseu    Sta. Comba Dão    Nagozela    528    756;Fotógrafo
13734240;Reginaldo Paulos;Coimbra    Coimbra    Almalaguês    3 440     2 268;Guia turístico
22639801;Valentim Santarém;Guarda    Mêda    Casteição    140    1 283;Empregado de mesa
63513081;Dalila Azenha;Bragança    Macedo de Cavaleiros    Vale da Porca    349    1 723;Técnico de recursos humanos
30420416;Máximo Figueiroa;Braga    Terras de Bouro Brufe    57    645;Pedreiro
18802657;Lúcio Narvais;Viseu    Tabuaço    Vale de Figueira    146    471;Maquinista
10117166;Gerson Pasos;Viana do castelo    Viana do Castelo    Serreleis    1 041     313;Polícia
41247105;Virgílio Roriz;Bragança    Carrazeda de Ansiães    Vilarinho da Castanheira    772    2 910;Fisioterapeuta
85414312;Raul Rego;Leiria    Ansião    Chão de Couce    2 349     2 510;Notário
26155434;Ezequiel Espargosa;Porto    Vila do Conde    Vairão    1 191     433;Maquinista
24031764;Noémia Pena;Vila Real    Peso da Régua    Poiares    918    1 180;Solicitador
62157375;Licínio Robalo;Viana do castelo    Valença    Cerdal    1 744     2 086;Educador social
