ID;Nome;Localidade;Profissao
73360055;Estela Domingues;Santarem    Abrantes    Abrantes (S. Vicente)    10 698     3 864;Cabeleireiro
17139124;Sílvio Gonçalves;Braga    Braga    Penso (S. Estevão)    400    216;Economista
33313805;Cássia Torcato;Guarda    Aguiar da Beira    Pinheiro    287    1 766;Videógrafo
46054340;Augusta Jordão;Leiria    Leiria    Ortigosa    1 802     1 321;Biólogo
10846800;Amélia Aguiar;Coimbra    Arganil    Pomares    587    3 168;Técnico de manutenção
80509420;Ema Eanes;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Campos    1 052     448;Educador de infância
46015189;Cremilde Bivar;Coimbra    Coimbra    Assafarge    2 268     1 023;Psicólogo
50539722;Leonardo Passos;Beja    Moura    Póvoa de S. Miguel    1 094     18 694;Programador / Desenvolvedor de software
55021591;Ladislau Candal;Porto    Amarante    Travanca    2 502     825;Tradutor
78661395;Vasco Quinteiro;Braga    Barcelos    Campo    992    250;Empregado de mesa
72546065;Vital Cesário;Braga    Braga    Pousada    474    304;Analista de dados
52535883;Abílio Rabelo;Viseu    Sta. Comba Dão    Ovoa    1 007     1 820;Barman
33190487;Dorotéia Anhaia;Lisboa    Loures    Bucelas    4 810     3 390;Fotógrafo
30277704;Olavo Aranha;Coimbra    Tábua    Candosa    818    1 168;Engenheiro civil
26145994;Dário Esparteiro;Viseu    Sernancelhe    Macieira    117    1 179;Relações públicas
47802440;Darcy Martínez;Vila Real    Vila Pouca de Aguiar    Capeludos    602    2 227;Guarda prisional
44118825;Carolina Monte;Castelo Branco    Penamacôr    Aldeia de João Pires    221    1 113;Guia turístico
11993273;Rebeca César;Braga    Braga    Priscos    1 301     372;Jornalista
18554265;Nataniel Serralheiro;Setúbal    Almada    Laranjeiro    21 175     366;Administrador de sistemas
80906415;Bebiana Boga;Castelo Branco    Oleiros    Álvaro    315    3 363;Técnico de radiologia
22285897;Danilo Pêssego;Viseu    Mangualde    Mangualde    8 904     3 479;Educador de infância
89211602;Hilário Bezerra;Bragança    Vila Flor    Lodões    142    783;Gestor de e-commerce
42929883;Nero Carqueijeiro;Bragança    Mogadouro    Soutelo    180    1 797;Solicitador
23439955;Fernando Cortês;Viana do castelo    Vila Nova de Cerveira    Vila Nova de Cerveira    1 264     332;Influenciador digital
93384329;Assunção Vieira;Lisboa    Odivelas    Pontinha    24 023     455;Nutricionista
13320434;Xavier Castelão;Madeira    Funchal    Santo António    21 931     2 221;Engenheiro industrial
11393985;Raimunda Nascimento;Setúbal    Setúbal    Setúbal (S. Julião)    17 070     408;Guarda prisional
23805665;Josefa Bastos;Leiria    Porto de Mós    Porto de Mós (S. Pedro)    2 869     1 618;Gestor de transportes
28033503;Brenda Chaves;Santarem    Torres Novas    Torres Novas (Santiago)    2 637     978;Dentista
12400496;Margarete Feijó;Faro    Albufeira    Olhos de Água    3 221     1 569;Operador logístico
86280687;Julieta Setúbal;Braga    Fafe    Monte    393    705;Tradutor
48514893;Ediberto Canário;Braga    Vila Nova de Famalicão    Oliveira (Sta. Maria)    3 091     464;Gestor de e-commerce
40791721;Joaquina Alencar;Lisboa    Mafra    Cheleiros    1 365     1 153;Contabilista
37692487;Lucrécia Guerreiro;Braga    Amares    Caldelas    1 013     447;Personal trainer
65423585;Aarão Seixas;Vila Real    Ribeira de Pena    Alvadia    220    3 379;Cabeleireiro
11796590;Félix Torrado;Coimbra    Tábua    Pinheiro de Coja    372    1 232;Motorista
10680390;Erico Velasques;Viana do castelo    Monção    Lara    355    533;Fisioterapeuta
43138809;Jandira Gouveia;Viana do castelo    Caminha    Vile    328    315;Pescador
36079649;Djamila Teves;Aveiro    Vale de Cambra    Macieira de Cambra    4 821     1 788;Assistente dentário
43707416;Wilson Landim;Viseu    Penedono    Penela da Beira    410    1 596;Técnico ambiental
17419284;Osmar Capucho;Bragança    Bragança    Sta. Comba de Rossas    366    920;Farmacêutico
86737781;Nélia Sant'Anna;Santarem    Coruche    Santana do Mato    1 258     10 227;Auditor
56120825;Dória Palma;Guarda    Gouveia    Aldeias    341    1 951;Motorista
45742167;Frederico Amorim;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Fonte Arcada    1 362     560;Educador de infância
97268757;Tatiana Silveira;Lisboa    Lisboa    Graça    6 960     34;Bombeiro
28392154;Carmo Malheiros;Viseu    Sta. Comba Dão    S. Joaninho    1 184     866;Engenheiro agrónomo
26574769;Hermes Parente;Setúbal    Almada    Cacilhas    6 970     97;Cozinheiro / chef
57946940;Wilma Casqueira;Vila Real    Valpaços    Vilarandelo    1 123     2 036;Influenciador digital
25039134;Nadir Castelo;Leiria    Caldas da Rainha    Caldas da Rainha (Santo Onofre)    10 775     911;Psicólogo
38200379;Dória Horta;Coimbra    Coimbra    Coimbra (S. Bartolomeu)    856    22;Educador de infância
17905416;Graciete Grangeia;Porto    Lousada    Cernadelo    728    192;Babysitter
92248937;Virgolina Betancour;Viana do castelo    Arcos de Valdevez    S. Jorge    766    1 150;Gestor de e-commerce
20024192;Quirino Caminha;Guarda    Mêda    Outeiro de Gatos    406    1 297;Técnico ambiental
15839064;Francisco Penha;Viseu    Sernancelhe    Arnas    246    1 664;Personal trainer
43485964;Graziela Peixoto;Viana do castelo    Monção    Parada    112    176;Analista de investimentos
57827285;Octávia Guilheiro;Guarda    Vila Nova de Foz Côa    Mós    241    1 274;Agricultor
19881437;Cíntia Tomé;Coimbra    Pampilhosa da Serra    Cabril    309    3 447;Militar
85508635;Leda Vilalobos;Guarda    Seia    Folhadosa    429    333;Programador / Desenvolvedor de software
31795831;Jonathan Alcaide;Lisboa    Odivelas    Póvoa de Santo Adrião    14 704     78;Engenheiro informático
46910585;Aline Borja;Évora    Portel    Portel    2 825     15 640;Rececionista de hotel
11593979;Alfeu Zagallo;Santarem    Abrantes    Vale das Mós    747    2 342;Pedreiro
11870921;Assunção Peçanha;Viseu    Moimenta da Beira    Leomil    1 250     3 940;Contabilista
19084914;Isaura Travassos;Aveiro    Arouca    Rossas    1 693     1 623;Cuidador de idosos
59662501;Flora Souto Maior;Açores    Ponta Delgada    Rosto do Cão (Livramento)    3 489     557;Músico
20913130;Franklin Hilário;Braga    Barcelos    Airó    946    381;Especialista em inteligência artificial
48477907;Dorotéia Martinho;Porto    Valongo    Valongo    18 698     2 066;Operador de máquinas
67584015;Dinorah Gois;Guarda    Trancoso    Valdujo    272    1 640;Psicólogo
17586939;Leôncio Robalo;Santarem    Rio Maior    Rio Maior    11 532     8 294;Engenheiro informático
27402813;Isilda Urias;Santarem    Cartaxo        Ereira    628    627;Especialista em inteligência artificial
33912533;Alberta Freire;Santarem    Santarem    Várzea    1 685     2 123;Nutricionista
63630475;Sandro Leite;Aveiro    Oliveira de Azemeis    Palmaz    2 130     1 683;Farmacêutico
84294973;Miriam Amorim;Beja    Ferreira do Alentejo    Alfundão    998    5 190;Administrador de sistemas
81776334;Flaviano Aleixo;Porto    Penafiel    Cabeça Santa    2 537     510;Gestor de transportes
14553150;Evandro Muxagata;Porto    Gondomar    Lustosa    4 437     1 038;Soldador
68661829;Idalinda Olivera;Braga    Cabeceiras de Basto    Arco de Baúlhe    1 808     437;Designer gráfico
45232702;Lita Curvelo;Beja    Moura    Santo Amador    456    7 263;Programador / Desenvolvedor de software
19068449;Belarmino Espírito Santo;Viana do castelo    Viana do Castelo    Areosa    4 485     1 122;Guarda prisional
29470547;Irma Casqueira;Guarda    Sabugal    Moita    173    675;Técnico de análises clínicas
51864118;Marisela Talhão;Bragança    Macedo de Cavaleiros    Podence    357    1 433;Engenheiro industrial
11237520;Edelina Coronel;Bragança    Bragança    Meixedo    188    1 154;Gestor
10467019;Normando Bogado;Braga    Barcelos    Manhente    1 587     371;Gestor de marketing
60874940;Daniel Inácio;Castelo Branco    Covilhã    Casegas    701    4 259;Solicitador
34288632;Benjamim Marroquim;Aveiro    Arouca    Rossas    1 693     1 623;Freelancer
15231427;Ricardina Figueiró;Guarda    Guarda    Guarda (Sé)    7 560     1 712;Carpinteiro
69815298;Natacha Faia;Coimbra    Figueira da Foz    Alhadas    4 069     2 909;Agricultor
16427706;Laila Cedro;Viana do castelo    Valença    Fontoura    737    913;Cuidador de idosos
10292966;Dulce Borba;Évora    Portel    Vera Cruz    456    4 458;Empregado de mesa
13540390;Edmundo Barbalho;Guarda    Guarda    Fernão Joanes    333    2 305;Motorista
28697189;Edite Alencastre;Viana do castelo    Viana do Castelo    Carvoeiro    1 239     1 192;Cientista de dados
39080987;Vicente Melancia;Aveiro    Albergaria-a-Velha    Albergaria-a-Velha    7 421     2 677;Barman
25699997;Isaías Marins;Viseu    Resende    S. Martinho de Mouros    1 738     1 467;Operador logístico
10597094;Tiago Martínez;Braga    Barcelos    Manhente    1 587     371;Animador turístico
38999992;Nívia Durão;Bragança    Miranda do Douro    Paradela    165    1 384;Engenheiro agrónomo
80361834;Hugo Teves;Braga    Vila Verde    Cervães    2 027     963;Relações públicas
61908507;Donaldo Grilo;Faro    Tavira    Conceição    1 446     6 118;Formador profissional
58908605;Calvino Maciel;Porto    Santo Tirso    Agrela    1 604     705;Explicador / tutor
39118010;Morgana Cedro;Aveiro    Oliveira de Azemeis    Nogueira do Cravo    2 852     632;Advogado
25076841;Alcina Lamego;Bragança    Miranda do Douro    Miranda do Douro    2 127     3 748;Cozinheiro / chef
14071927;Diná Lisboa;Castelo Branco    Covilhã    Ourondo    416    921;Gestor de produto
79763488;Venceslau Pires;Santarem    Santarem    Abitureiras    1 005     2 373;Consultor financeiro
75781096;Branca Portugal;Setúbal    Barreiro    Alto do Seixalinho    20 522     163;DevOps engineer
15343722;Godofredo Alancastre;Viseu    Penedono    Granja    181    1 020;Personal trainer
13285419;Carla Mora;Porto    Gondomar    Meinedo    4 278     843;Assistente dentário
59337209;Jussara Fortunato;Aveiro    Albergaria-a-Velha    Albergaria-a-Velha    7 421     2 677;Motorista
35683653;Florêncio Inácio;Braga    Vila Verde    Cervães    2 027     963;Técnico de recursos humanos
95740108;Hermínia Patrício;Vila Real    Alijó    Sta. Eugénia    411    779;Engenheiro agrónomo
10034318;Ema Hollanda;Madeira    Machico    Água de Pena    1 759     508;Web designer
77068674;Cléber Resende;Coimbra    Montemor-o-Velho    Gatões    541    576;Músico
19823864;Marta Valcanaia;Viana do castelo    Viana do Castelo    Areosa    4 485     1 122;Farmacêutico
54413336;Nina Mondragão;Porto    Santo Tirso    Agrela    1 604     705;Analista de investimentos
19042993;Nadine Leme;Viseu    Armamar    Fontelo    816    768;Militar
19822669;Nicolas Borja;Setúbal    Palmela    Quinta do Anjo    8 354     5 106;Gestor
38487033;Evelise Minho;Braga    Barcelos    Creixomil    858    417;Farmacêutico
51092959;Herculano Carvalhais;Santarem    Vila Nova da Barquinha    Praia do Ribatejo    2 087     2 024;Bombeiro
10826682;Aparecida Paula;Viana do castelo    Caminha    Argela    435    1 160;Operador logístico
17134877;Dayse Terra;Viana do castelo    Caminha    Vilarelho    983    390;Segurança privado
87267578;Ema Curado;Setúbal    Alcácer do Sal    Sta. Susana    501    16 644;Médico
11968850;Florêncio Cidreira;Viseu    Tabuaço    Valença do Douro    451    896;Engenheiro informático
21216482;Felicidade Villaça;Vila Real    Montalegre    Chã    928    5 760;Engenheiro agrónomo
95790917;Agostinha Pimentel;Guarda    Fornos de Algodres    Juncais    316    887;Relações públicas
11297963;Nina Grangeia;Guarda    Guarda    Panóias de Cima    573    1 265;Contabilista
42627787;Salema Varejão;Braga    Vila Verde    Pico de Regalados    865    355;Médico
84347696;Adriano Lins;Porto    Lousada    Boim    2 262     365;Analista de investimentos
39771107;Nélida Osorio;Vila Real    Mondim de Basto    Campanhó    350    1 306;Influenciador digital
80978382;Duílha Paiva;Açores    Sta. Cruz da Graciosa    Sta. Cruz da Graciosa    1 838     1 598;Maquinista
54867935;Helena Mangueira;Braga    Guimarães    Briteiros (Santo Estevão)    1 348     296;Engenheiro agrónomo
85198049;Aurora Mainha;Viseu    Sátão    Decermilo    215    439;Auditor
18693236;Lia Brião;Faro    Faro    Sta. Bárbara de Nexe    4 119     3 793;Comercial / vendedor
37794218;Lancelote Muxagata;Porto    Valongo    Campo    8 645     1 268;Farmacêutico
10700853;Sílvio Trigueiro;Guarda    Guarda    Guarda (S. Vicente)    11 514     995;Consultor financeiro
20274665;Albano Peralta;Braga    Vila Nova de Famalicão    Ruivães    2 117     272;Médico
22299436;Theo Tristão;Viana do castelo    Arcos de Valdevez    Álvora    313    497;Engenheiro agrónomo
57755654;Denise Paes;Porto    Penafiel    Abragão    2 527     887;Técnico de recursos humanos
13034242;Assunção Alves;Aveiro    Castelo de Paiva    Paraíso    975    2 485;Programador / Desenvolvedor de software
43205897;Amado Castelhano;Braga    Braga    Real    4 871     132;Pedreiro
10506049;Donato Bouça;Viseu    Mangualde    Póvoa de Cervães    225    776;Jornalista
59853680;Anita Rico;Castelo Branco    Fundão    Vale de Prazeres    1 510     4 050;Gestor de projetos IT
26954149;Isabel Pedroso;Coimbra    Coimbra    Eiras    12 053     902;Técnico de análises clínicas
27719436;Úrsula Foquiço;Bragança    Macedo de Cavaleiros    Burga    88    735;Educador social
13170448;Arcelino Borba;Viseu    Viseu    Campo    4 358     1 548;Auditor
70861699;Romualdo Salgueiro;Guarda    Vila Nova de Foz Côa    Vila Nova de Foz Côa    3 300     6 143;DevOps engineer
42732623;Lívia Avelar;Guarda    Almeida    Vilar Formoso    2 481     1 563;Jornalista
48149888;Valdemar Póvoas;Viana do castelo    Ponte da Barca    Paço Vedro de Magalhães    860    255;Maquinista
85102476;Bryan Mello;Viseu    Lamego    Vila Nova de Souto D'El-Rei    868    940;Empregado de mesa
41399586;Duílha Murtinho;Braga    Braga    Mire de Tibães    2 389     507;Gestor
44020702;Hélio Canhão;Viseu    Moimenta da Beira    Passô    443    317;Bombeiro
47321298;Albertina Bessa;Porto    Gondomar    Boim    2 262     365;Enfermeiro
47806627;Violante Secadura;Braga    Barcelos    Vila Frescaínha (S. Pedro)    1 655     316;Educador de infância
15774465;Marcos Bulhão;Viseu    Cinfães    Tarouquela    1 339     655;Animador turístico
24532851;Mafalda Clementino;Bragança    Vimioso    Angueira    162    2 201;Gestor de marketing
12087457;Berta Aragão;Bragança    Moncorvo    Felgueiras    438    2 295;Guia turístico
26566429;Isabel Ximenes;Porto    Penafiel    Pinheiro    2 297     447;Gestor de transportes
28129240;Wilton Faia;Viseu    Sta. Comba Dão    Ovoa    1 007     1 820;Pedreiro
22468957;Margarete Bugalho;Braga    Amares    Sequeiros    273    308;Freelancer
11365149;Joaquim Telinhos;Lisboa    Alenquer    Carregado    9 066     1 552;Empreendedor
67377228;Mauro Belchiorinho;Porto    Penafiel    Eja    1 198     466;Técnico de recursos humanos
24066002;Nadine Fraga;Açores    Horta    Praia do Almoxarife    746    1 004;Programador / Desenvolvedor de software
15130795;Judith Aires;Vila Real    Chaves    S. Pedro de Agostém    1 513     2 685;Especialista em marketing digital
86626322;Maristela Valle;Castelo Branco    Idanha-a-Nova    S. Miguel de Acha    702    4 124;Escritor
20818863;Justino Passos;Braga    Braga    Semelhe    847    348;Biólogo
34559788;Jacob Azeredo;Coimbra    Penacova    S. Pedro de Alva    1 810     2 837;Formador profissional
18938141;Urbino Orriça;Lisboa    Sobral de Monte Agraço    Sapataria    2 558     1 440;Professor
60477646;Ademir Bouça;Viseu    Sernancelhe    Valença do Douro    451    896;Carpinteiro
21851096;Anacleto Simão;Lisboa    Oeiras    Carnaxide    21 353     644;Auditor
44133677;Branca Vides;Braga    Barcelos    Perelhal    1 603     734;Maquinista
59807101;Álvaro Moutinho;Viana do castelo    Arcos de Valdevez    Távora (Sta. Maria)    729    381;Técnico administrativo
83229777;Nazaré Saloio;Leiria    Leiria    Leiria    13 947     685;Técnico administrativo
37565194;Lucrécia Castello;Lisboa    Lourinhã    Atalaia    1 555     765;Polícia
10467801;Gastão Oliveira;Aveiro    Sta. Maria da Feira    Feira    11 040     840;Especialista em marketing digital
29390579;Ariana Madeira;Coimbra    Coimbra    Assafarge    2 268     1 023;Auxiliar de ação direta
77625221;Albano Pimentel;Viseu    Carregal do Sal    Currelos    2 261     1 141;Canalizador
17544026;Úrsula Menna;Coimbra    Cantanhede    Pocariça    1 163     1 229;Ator
23230530;Kirina Amarante;Vila Real    Chaves    S. Julião de Montenegro    293    1 470;Engenheiro mecânico
97516340;Adão Velasques;Porto    Santo Tirso    Reguenga    1 595     393;Eletricista
75925919;Tabita Granjeiro;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Frades    318    413;Professor
27210364;Guilhermina Luz;Açores    Ponta Delgada    Ponta Delgada (S. José)    8 627     389;Carpinteiro
66526969;Conceição Arantes;Beja    Mértola    S. Miguel do Pinheiro    880    13 825;Analista de investimentos
15197870;Urraca Rabello;Vila Real    Valpaços    Sanfins    208    510;Cabeleireiro
94702443;Simão Rosmaninho;Castelo Branco    Covilhã    Unhais da Serra    1 385     3 211;Pintor
71350418;Magali Braga;Castelo Branco    Idanha-a-Nova    Rosmaninhal    733    26 590;Operador de máquinas
17651751;Jacinta Rufino;Açores    Ponta Delgada    Sta. Clara    (*)     (*);Gestor de transportes
99502907;Liana Cirne;Viseu    Viseu    Repeses    2 040     502;Rececionista de hotel
26411556;Aurélio Matos;Beja    Ferreira do Alentejo    Odivelas    692    10 996;Escritor
43090913;Valentina Salguero;Castelo Branco    Castelo Branco    Escalos de Cima    1 110     1 547;Programador / Desenvolvedor de software
73083298;Nélson Sesimbra;Lisboa    Lisboa    Prazeres    8 492     148;Comercial / vendedor
76907524;Denise Cascais;Porto    Felgueiras    Refontoura    1 974     352;Músico
57908188;Delfino Martínez;Beja    Castro Verde    Sta. Bárbara de Padrões    1 271     6 633;Músico
78776203;Adelaide Grande;Açores    Lajes das Flores    Lomba    197    1 002;Formador profissional
73711584;Josefa Ginjeira;Lisboa    Cascais    S. Domingos de Rana    43 991     2 051;Especialista em cibersegurança
49589969;Atílio Cardim;Porto    Penafiel    Irivo    2 194     409;Serralheiro
13176542;Roberta Vilaverde;Porto    Vila Nova de Gaia    Sandim    6 326     1 597;Engenheiro químico
11338914;Aquiles Soeiro;Porto    Marco de Canaveses    Manhuncelos    504    525;Técnico de radiologia
36454650;Guilhermina Rocha;Porto    Baião    Mesquinhata    408    316;Engenheiro industrial
44594774;Aurélio Rebocho;Guarda    Pinhel    Sorval    88    725;Barman
12364126;Naum Pino;Coimbra    Coimbra    Torres do Mondego    2 550     1 671;Nutricionista
15617856;Agnete Sintra;Porto    Gondomar    Barrosas (Santo Estevão)    933    470;Canalizador
17302073;Anabela Parreira;Leiria    Caldas da Rainha    Sta. Catarina    3 282     1 994;Cozinheiro / chef
30315217;Clodoaldo Gouveia;Vila Real    Vila Real    Adoufe    2 067     1 594;Piloto
13613069;Dalila Benevides;Coimbra    Penacova    Paradela    265    782;Engenheiro informático
41498477;Loide Grilo;Lisboa    Lisboa    S. João de Deus    10 782     90;Juiz
22431130;Assunta Casalinho;Braga    Barcelos    Vila Seca    1 275     608;Assistente social
39240711;Nicole Peralta;Braga    Amares    Ferreiros    2 879     190;Solicitador
15089924;Lívio Rivero;Santarem    Santarem    Almoster    1 827     4 084;Gestor de projetos IT
11203165;Nestor Villaça;Porto    Paredes    Rebordosa    10 813     1 117;Farmacêutico
50840738;Jonas Dutra;Guarda    Gouveia    Moimenta da Serra    707    575;Cuidador de idosos
61104174;Josafá Ferreira;Madeira    Funchal    S. Martinho    20 636     806;Médico
48341245;Cristela Bicudo;Aveiro    Espinho    Guetim    1 532     176;Operador de máquinas
22553076;Cecília Avellar;Porto    Baião    Tresouras    520    483;Agricultor
68583486;Liliana Cavalheiro;Viana do castelo    Arcos de Valdevez    Soajo    1 159     5 859;Influenciador digital
70128459;Justino Cardoso;Porto    Maia    Silva Escura    2 113     558;Videógrafo
18170620;Gastão Pacheco;Guarda    Pinhel    Alverca da Beira    495    795;Procurador
33402563;Arménio Villalobos;Açores    Ponta Delgada    Covoada    1 259     992;Relações públicas
15073614;Simão Dotel;Aveiro    Oliveira do Bairro    Palhaça    2 330     1 015;Contabilista
26230329;Dália Keil do Amaral;Viana do castelo    Vila Nova de Cerveira    Campos    1 248     501;Bombeiro
36615900;Ricarda Ribeiro;Bragança    Mirandela    Marmelos    204    2 253;Influenciador digital
12847777;Frederica Basílio;Vila Real    Montalegre    Vila da Ponte    255    1 073;Engenheiro agrónomo
19228396;Diogo Nascimento;Braga    Vila Verde    Barbudo    1 848     482;Dentista
57563264;Vilela Rosário;Açores    Angra do Heroísmo    Vila de S. Sebastião    1 984     2 436;Canalizador
11513311;Anaísa Bivar;Viana do castelo    Monção    Sá    233    396;Gestor de e-commerce
12262341;Marcela Raminhos;Braga    Fafe    Seidões    621    334;Advogado
14175108;Valentim Monteiro;Guarda    Sabugal    Aldeia de Santo António    786    3 063;Cozinheiro / chef
35060770;Guido França;Braga    Braga    Panoias    1 630     115;Guia turístico
50011783;Ofélia Canela;Setúbal    Grândola    Melides    1 789     16 270;Enfermeiro
82569025;Eliana Lameirinhas;Braga    Cabeceiras de Basto    Gondiães    314    2 165;Escritor
41045039;Hermínia Veiga;Braga    Amares    Portela    198    179;Rececionista de hotel
37340857;Guida Gentil;Leiria    Caldas da Rainha    Caldas da Rainha (N. S. do Pópulo)    14 451     1 210;Carpinteiro
23032195;Graça Lampreia;Coimbra    Condeixa-a-Nova    Condeixa-a-Velha    3 318     2 264;Pintor
24683296;Vidigal Onofre;Viseu    Castro Daire    Cabril    591    2 192;Cabeleireiro
12745746;Adelinda Veríssimo;Castelo Branco    Idanha-a-Nova    Idanha-a-Velha    79    2 098;Formador profissional
39942729;Edna Olaio;Viana do castelo    Ponte de Lima    Gaifar    306    301;Assistente dentário
24441014;Flora Fialho;Santarem    Coruche    S. José da Lamarosa    2 017     11 047;Engenheiro mecânico
37376098;Marina Severo;Santarem    Torres Novas    Lapas    2 050     495;Eletricista
11308966;Belarmino Bulhosa;Bragança    Macedo de Cavaleiros    Bagueixe    190    988;Analista de investimentos
11939832;Benjamim Barreiros;Açores    Velas    Manadas (Sta. Bárbara)    400    1 250;Pintor
32288460;Tiago Villalobos;Porto    Marco de Canaveses    S. Lourenço do Douro    951    394;Tradutor
10105489;Nélson Júdice;Braga    Barcelos    Galegos (Sta. Maria)    3 081     319;Segurança privado
28256366;Ernesto Filipe;Porto    Paços de Ferreira    Modelos    1 651     245;Auxiliar de ação direta
30168616;Élia Almada;Guarda    Almeida    Junça    162    1 890;Solicitador
28318783;Domingos Vides;Lisboa    Lisboa    Sta. Isabel    7 270     62;Educador social
17354576;Glória Simão;Lisboa    Lourinhã    Moita dos Ferreiros    1 740     2 475;Nutricionista
19121569;Leticia Remígio;Açores    Vila Franca do Campo    Ribeira Seca    (*)     (*);Advogado
23677054;Eva Ximenes;Santarem    Abrantes    Fontes    819    2 848;DevOps engineer
96752799;Lívio Quintana;Castelo Branco    Penamacôr    S. Pedro do Esteval    666    6 096;Comercial / vendedor
10603996;Diego Passos;Portalegre    Amarante    Aboadela    887    2 085;Freelancer
23473218;Isis Branco;Aveiro    Sta. Maria da Feira    Louredo    1 459     867;Bombeiro
33125856;Cândido Ilha;Guarda    Fornos de Algodres    Matança    312    1 377;Gestor de produto
16238558;Liliana Meneses;Porto    Baião    Loivos da Ribeira    562    261;Agricultor
32546150;Wilma Brito;Bragança    Vinhais    Fresulfe    100    1 815;Serralheiro
58438155;Laila Talhão;Viseu    Viseu    Couto de Baixo    780    1 120;Biólogo
85799096;Melinda Camilo;Braga    Vila Verde    Portela das Cabras    256    234;Motorista
25938862;Dores Freiria;Aveiro    Oliveira de Azemeis    Madail    884    260;Gestor
54798676;Catarina Mattozo;Açores    Vila do Porto    Vila do Porto    2 997     2 604;Educador de infância
38785544;Lígia Orriça;Évora    Redondo    Redondo    5 763     30 794;Esteticista
23536777;Ermelinda Gorjão;Braga    Fafe    Regadas    1 794     488;Procurador
39970158;Jorge Areosa;Braga    Guimarães    Mascotelos    1 328     131;Técnico ambiental
16519778;Elizeu Brum;Guarda    Gouveia    S. Paio    945    1 550;Serralheiro
12161628;Moisés Mesquita;Porto    Paços de Ferreira    Penamaior    3 619     791;Fisioterapeuta
57702839;Silvino Villena;Vila Real    Montalegre    Negrões    196    1 898;Gestor de produto
45361229;Shirley Valle;Aveiro    Sta. Maria da Feira    Sanfins    1 970     370;Agricultor
77358696;Adolfo Varela;Coimbra    Montemor-o-Velho    Arazede    5 956     5 272;Videógrafo
12069317;Lucas Cunha;Vila Real    Vila Real    Mondrões    1 159     1 124;Engenheiro eletrotécnico
26350564;Nei Pêssego;Braga    Barcelos    Bastuço (S. João)    694    181;Barman
25434269;Tâmara Pestana;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Travassos    777    359;Técnico ambiental
72890158;Isaías Vilaverde;Guarda    Figueira de Castelo Rodrigo    Colmeal    58    4 002;Economista
37514966;Geraldino Sacadura;Viseu    S. João da Pesqueira    Riodades    567    1 920;Consultor financeiro
11354901;Cordélia Resende;Açores    Velas    Urzelina (S. Mateus)    866    1 367;Notário
18490399;Alessandra Albuquerque;Aveiro    Sta. Maria da Feira    Rio Meão    4 688     647;Bombeiro
79348005;Érica Avelar;Vila Real    Chaves    Lama de Arcos    425    1 339;Procurador
48155963;Gisela Costa;Lisboa    Vila Franca de Xira    Vialonga    15 471     1 752;Guarda prisional
10310924;Anselmo Calheiros;Braga    Barcelos    Chorente    758    416;Engenheiro industrial
43921335;Moacir Anlicoara;Braga    Barcelos    Sequeade    804    246;Médico
29858328;Belinda Nolasco;Açores    Ribeira Grande    Ribeira Grande (Conceição)    1 797     1 274;Carpinteiro
80184907;Eli Ferreira;Évora    Estremoz    Veiros    1 233     3 970;Fotógrafo
41955491;Noélia Martínez;Coimbra    Figueira da Foz    Borda do Campo    953    964;Psicólogo
81038557;Geraldino Carreiro;Viana do castelo    Arcos de Valdevez    Tabaçô    351    90;Eletricista
31457713;Narciso Morão;Viseu    Resende    Resende    2 873     1 199;Engenheiro eletrotécnico
70892113;Manuela Baía;Lisboa    Oeiras    Caxias    8 694     341;Jornalista
97504358;Arlindo Brandão;Porto    Paredes    Louredo    1 364     288;Analista de investimentos
51117460;Celina Nobre;Viana do castelo    Arcos de Valdevez    S. Cosme e S. Damião    223    300;Médico
23309216;Agnete Cavadas;Lisboa    Odivelas    Ramada    15 770     386;Serralheiro
43343456;Serafim Queirós;Porto    Vila do Conde    Fornelo    1 504     564;Professor
26871228;Hermes Severo;Lisboa    Loures    Sta. Iria de Azóia    17 571     717;Enfermeiro
17561398;Geraldo Granjeia;Bragança    Macedo de Cavaleiros    Lombo    379    1 445;Engenheiro civil
23838107;Avelino Quintanilla;Porto    Paços de Ferreira    Carvalhosa    4 257     597;Canalizador
42385178;Elsa Curado;Viana do castelo    Viana do Castelo    Afife    1 677     1 108;DevOps engineer
26978811;Bianca Negrão;Guarda    Gouveia    Gouveia (S. Pedro)    2 314     2 814;Assistente social
60065335;Clarissa Vasconcelos;Braga    Vila Nova de Famalicão    Vermoim    2 893     486;Contabilista
44698443;Délia Carvalho;Braga    Vizela    Santo Adrião de Vizela    2 460     347;Soldador
33082586;Antónia Bezerril;Braga    Vila Verde    Portela das Cabras    256    234;Diretor de hotel
65010049;Bruna Baldaia;Guarda    Seia    Sta. Comba    741    1 172;Técnico de análises clínicas
15383836;Sabina Festas;Aveiro    Sever do Vouga    Pessegueiro do Vouga    1 906     1 601;Juiz
96573746;Nídia Camargo;Açores    Angra do Heroísmo    Ribeirinha    2 733     790;Pedreiro
53825613;Pilar Portugal;Porto    Vila do Conde    Vila do Conde    25 731     688;Médico
53872236;Flôr Castanheda;Viana do castelo    Viana do Castelo    Geraz do Lima (Sta Leocádia)    1 058     735;Técnico ambiental
